Id	FNum	FFNum	FFNumAVG	FFNLTFN	FFNGTFN	FFNEFN
4581	34	1177	34.61764705882353	21	13	0
2073	38	2066	54.36842105263158	14	24	0
5292	56	3528	63.0	45	11	0
4931	12	365	30.416666666666668	1	11	0
2295	16	718	44.875	5	11	0
5647	13	746	57.38461538461539	3	10	0
242	110	8045	73.13636363636364	98	12	0
2508	35	1076	30.742857142857144	27	8	0
4473	26	988	38.0	13	13	0
3780	44	3656	83.0909090909091	29	15	0
4851	22	1342	61.0	3	17	2
2509	28	1545	55.17857142857143	14	12	2
1080	89	6671	74.95505617977528	66	23	0
3745	45	2195	48.77777777777778	29	15	1
4722	15	579	38.6	2	13	0
4573	25	902	36.08	10	14	1
4049	33	1485	45.0	13	20	0
663	39	1931	49.51282051282051	25	14	0
5818	4	97	24.25	0	4	0
550	23	1286	55.91304347826087	12	11	0
5602	3	84	28.0	0	3	0
2440	24	1303	54.291666666666664	10	14	0
1148	30	1554	51.8	14	16	0
4503	41	3108	75.8048780487805	26	13	2
1641	15	411	27.4	4	10	1
664	8	212	26.5	0	8	0
4834	45	2181	48.46666666666667	28	16	1
5249	48	3294	68.625	20	28	0
5533	6	140	23.333333333333332	1	5	0
4590	42	2260	53.80952380952381	22	20	0
4915	28	2483	88.67857142857143	9	19	0
5293	8	366	45.75	0	8	0
5893	9	149	16.555555555555557	2	6	1
4612	22	910	41.36363636363637	6	16	0
4676	44	3099	70.43181818181819	23	21	0
4591	101	4743	46.960396039603964	92	9	0
2375	19	673	35.421052631578945	7	12	0
4932	6	309	51.5	0	6	0
3817	21	1064	50.666666666666664	3	18	0
4547	44	1718	39.04545454545455	31	12	1
2992	9	444	49.333333333333336	0	7	2
4574	9	270	30.0	1	8	0
4592	25	1726	69.04	11	14	0
4516	24	1085	45.208333333333336	7	16	1
1271	24	1192	49.666666666666664	7	17	0
2542	17	539	31.705882352941178	7	9	1
5016	22	2883	131.04545454545453	5	17	0
6047	7	328	46.857142857142854	0	7	0
4493	23	650	28.26086956521739	15	8	0
4933	14	533	38.07142857142857	2	12	0
4997	28	2111	75.39285714285714	11	16	1
4934	9	216	24.0	2	7	0
4902	23	646	28.08695652173913	9	13	1
4923	18	418	23.22222222222222	9	9	0
2814	29	2514	86.6896551724138	13	16	0
4957	34	1959	57.61764705882353	14	20	0
1201	115	9073	78.89565217391305	99	16	0
243	66	4380	66.36363636363636	57	9	0
6135	10	239	23.9	2	8	0
5737	9	234	26.0	1	8	0
4549	114	8128	71.29824561403508	90	24	0
5863	42	2836	67.52380952380952	20	21	1
4958	23	2578	112.08695652173913	5	17	1
4903	14	578	41.285714285714285	3	11	0
679	11	335	30.454545454545453	4	7	0
1983	56	7479	133.55357142857142	16	40	0
772	7	309	44.142857142857146	0	7	0
2510	15	909	60.6	4	11	0
4575	12	387	32.25	1	11	0
5231	8	215	26.875	0	8	0
4723	15	663	44.2	2	13	0
6076	16	1061	66.3125	6	9	1
5193	4	164	41.0	0	4	0
5018	26	988	38.0	13	13	0
4724	29	1444	49.793103448275865	10	17	2
1127	40	2172	54.3	23	17	0
4593	9	396	44.0	0	9	0
5330	19	555	29.210526315789473	3	16	0
3130	21	1310	62.38095238095238	4	17	0
171	27	1160	42.96296296296296	12	13	2
5876	3	115	38.333333333333336	0	3	0
991	51	4879	95.66666666666667	30	21	0
1015	43	2030	47.2093023255814	23	19	1
3066	26	782	30.076923076923077	16	10	0
6295	6	247	41.166666666666664	0	6	0
5019	10	352	35.2	1	9	0
2402	38	1916	50.421052631578945	20	18	0
